wavelength_nm,n,k
758.0000,1.761319,0.000000
759.0000,1.761289,0.000000
760.0000,1.761259,0.000000
761.0000,1.761230,0.000000
762.0000,1.761200,0.000000
763.0000,1.761171,0.000000
764.0000,1.761141,0.000000
765.0000,1.761112,0.000000
766.0000,1.761083,0.000000
767.0000,1.761053,0.000000
768.0000,1.761024,0.000000
769.0000,1.760995,0.000000
770.0000,1.760966,0.000000
771.0000,1.760938,0.000000
772.0000,1.760909,0.000000
773.0000,1.760880,0.000000
774.0000,1.760852,0.000000
775.0000,1.760823,0.000000
776.0000,1.760795,0.000000
777.0000,1.760766,0.000000
778.0000,1.760738,0.000000
779.0000,1.760710,0.000000
780.0000,1.760681,0.000000
781.0000,1.760653,0.000000
782.0000,1.760625,0.000000
783.0000,1.760597,0.000000
784.0000,1.760569,0.000000
785.0000,1.760542,0.000000
786.0000,1.760514,0.000000
787.0000,1.760486,0.000000
788.0000,1.760459,0.000000
789.0000,1.760431,0.000000
790.0000,1.760404,0.000000
791.0000,1.760376,0.000000
792.0000,1.760349,0.000000
793.0000,1.760322,0.000000
794.0000,1.760294,0.000000
795.0000,1.760267,0.000000
796.0000,1.760240,0.000000
797.0000,1.760213,0.000000
798.0000,1.760186,0.000000
799.0000,1.760159,0.000000
800.0000,1.760133,0.000000
801.0000,1.760106,0.000000
802.0000,1.760079,0.000000
803.0000,1.760053,0.000000
804.0000,1.760026,0.000000
805.0000,1.759999,0.000000
806.0000,1.759973,0.000000
807.0000,1.759947,0.000000
808.0000,1.759920,0.000000
809.0000,1.759894,0.000000
810.0000,1.759868,0.000000
811.0000,1.759842,0.000000
812.0000,1.759816,0.000000
813.0000,1.759790,0.000000
814.0000,1.759764,0.000000
815.0000,1.759738,0.000000
816.0000,1.759712,0.000000
817.0000,1.759686,0.000000
818.0000,1.759661,0.000000
819.0000,1.759635,0.000000
820.0000,1.759609,0.000000
821.0000,1.759584,0.000000
822.0000,1.759558,0.000000
823.0000,1.759533,0.000000
824.0000,1.759508,0.000000
825.0000,1.759482,0.000000
826.0000,1.759457,0.000000
827.0000,1.759432,0.000000
828.0000,1.759407,0.000000
829.0000,1.759382,0.000000
830.0000,1.759356,0.000000
831.0000,1.759331,0.000000
832.0000,1.759307,0.000000
833.0000,1.759282,0.000000
834.0000,1.759257,0.000000
835.0000,1.759232,0.000000
836.0000,1.759207,0.000000
837.0000,1.759183,0.000000
838.0000,1.759158,0.000000
839.0000,1.759133,0.000000
840.0000,1.759109,0.000000
841.0000,1.759084,0.000000
842.0000,1.759060,0.000000
843.0000,1.759036,0.000000
844.0000,1.759011,0.000000
845.0000,1.758987,0.000000
846.0000,1.758963,0.000000
847.0000,1.758939,0.000000
848.0000,1.758915,0.000000
849.0000,1.758891,0.000000
850.0000,1.758867,0.000000
851.0000,1.758843,0.000000
852.0000,1.758819,0.000000
853.0000,1.758795,0.000000
854.0000,1.758771,0.000000
855.0000,1.758747,0.000000
856.0000,1.758723,0.000000
857.0000,1.758700,0.000000
858.0000,1.758676,0.000000
859.0000,1.758652,0.000000
860.0000,1.758629,0.000000
861.0000,1.758605,0.000000
862.0000,1.758582,0.000000
863.0000,1.758558,0.000000
864.0000,1.758535,0.000000
865.0000,1.758512,0.000000
866.0000,1.758488,0.000000
867.0000,1.758465,0.000000
868.0000,1.758442,0.000000
869.0000,1.758419,0.000000
870.0000,1.758396,0.000000
871.0000,1.758373,0.000000
872.0000,1.758350,0.000000
873.0000,1.758327,0.000000
874.0000,1.758304,0.000000
875.0000,1.758281,0.000000
876.0000,1.758258,0.000000
877.0000,1.758235,0.000000
878.0000,1.758212,0.000000
879.0000,1.758190,0.000000
880.0000,1.758167,0.000000
881.0000,1.758144,0.000000
882.0000,1.758122,0.000000
883.0000,1.758099,0.000000
884.0000,1.758076,0.000000
885.0000,1.758054,0.000000
886.0000,1.758031,0.000000
887.0000,1.758009,0.000000
888.0000,1.757987,0.000000
889.0000,1.757964,0.000000
890.0000,1.757942,0.000000
891.0000,1.757920,0.000000
892.0000,1.757897,0.000000
893.0000,1.757875,0.000000
894.0000,1.757853,0.000000
895.0000,1.757831,0.000000
896.0000,1.757809,0.000000
897.0000,1.757787,0.000000
898.0000,1.757765,0.000000
899.0000,1.757743,0.000000
900.0000,1.757721,0.000000
901.0000,1.757699,0.000000
902.0000,1.757677,0.000000
903.0000,1.757655,0.000000
904.0000,1.757634,0.000000
905.0000,1.757612,0.000000
906.0000,1.757590,0.000000
907.0000,1.757568,0.000000
