wavelength_nm,n,k
1297.0000,2.462799,0.000000
1298.0000,2.462749,0.000000
1299.0000,2.462699,0.000000
1300.0000,2.462650,0.000000
1301.0000,2.462600,0.000000
1302.0000,2.462550,0.000000
1303.0000,2.462501,0.000000
1304.0000,2.462452,0.000000
1305.0000,2.462402,0.000000
1306.0000,2.462353,0.000000
1307.0000,2.462304,0.000000
1308.0000,2.462256,0.000000
1309.0000,2.462207,0.000000
1310.0000,2.462158,0.000000
1311.0000,2.462110,0.000000
1312.0000,2.462061,0.000000
1313.0000,2.462013,0.000000
1314.0000,2.461965,0.000000
1315.0000,2.461917,0.000000
1316.0000,2.461869,0.000000
1317.0000,2.461821,0.000000
1318.0000,2.461774,0.000000
1319.0000,2.461726,0.000000
1320.0000,2.461679,0.000000
1321.0000,2.461631,0.000000
1322.0000,2.461584,0.000000
1323.0000,2.461537,0.000000
1324.0000,2.461490,0.000000
1325.0000,2.461443,0.000000
1326.0000,2.461397,0.000000
1327.0000,2.461350,0.000000
1328.0000,2.461303,0.000000
1329.0000,2.461257,0.000000
1330.0000,2.461211,0.000000
1331.0000,2.461164,0.000000
1332.0000,2.461118,0.000000
1333.0000,2.461072,0.000000
1334.0000,2.461026,0.000000
1335.0000,2.460981,0.000000
